Subject ID,Recording ID,ROI,Extraction Method,Signal,Number of Windows,MAE (bpm),RMSE (bpm),Pearson r,Pearson p,Bias (bpm),SD (bpm),LoA Lower (bpm),LoA Upper (bpm),Mean rPPG (bpm),Median rPPG (bpm),Mean Ground Truth (bpm),Median Ground Truth (bpm),Mean Error (bpm),Median Error (bpm),Median Absolute Error (bpm)
s28,vid_s28_T1.avi,manual,G,,34,14.03,18.17,-0.075,0.674,-11.17,14.54,-39.67,17.33,77.69,77.51,88.86,88.06,-11.17,-8.08,9.58
s28,vid_s28_T1.avi,manual,B,,34,16.61,20.22,-0.038,0.832,-14.82,13.96,-42.19,12.55,74.05,73.94,88.86,88.06,-14.82,-13.8,13.8
s28,vid_s28_T1.avi,manual,GREY_W,,34,14.83,18.7,-0.023,0.895,-11.87,14.67,-40.63,16.89,76.99,76.63,88.86,88.06,-11.87,-9.69,10.73
s28,vid_s28_T1.avi,manual,GREY_A,,34,15.48,19.14,-0.003,0.989,-12.68,14.55,-41.21,15.85,76.18,75.83,88.86,88.06,-12.68,-10.55,12.25
s28,vid_s28_T1.avi,manual,PCA_1,,34,15.57,19.2,-0.008,0.962,-12.86,14.47,-41.23,15.51,76.0,75.2,88.86,88.06,-12.86,-10.72,12.41
s28,vid_s28_T1.avi,manual,PCA_2,,34,13.76,19.32,-0.184,0.297,-8.43,17.64,-43.01,26.14,80.43,80.52,88.86,88.06,-8.43,-4.0,7.72
s28,vid_s28_T1.avi,manual,PCA_3,,34,8.92,10.99,0.195,0.27,-0.77,11.13,-22.57,21.04,88.1,88.16,88.86,88.06,-0.77,0.2,8.28
s28,vid_s28_T1.avi,manual,ZCA_1,,34,13.05,17.8,-0.139,0.435,-9.52,15.27,-39.44,20.4,79.34,80.76,88.86,88.06,-9.52,-8.18,8.79
s28,vid_s28_T1.avi,manual,ZCA_2,,34,9.06,11.4,0.083,0.641,-1.32,11.49,-23.85,21.2,87.54,87.93,88.86,88.06,-1.32,-0.89,8.73
s28,vid_s28_T1.avi,manual,ZCA_3,,34,10.07,13.12,0.061,0.731,-4.67,12.45,-29.06,19.72,84.19,85.18,88.86,88.06,-4.67,-0.78,8.88
s28,vid_s28_T1.avi,manual,Best_ICA_1,,34,8.9,10.96,0.204,0.247,-0.78,11.09,-22.53,20.96,88.08,87.6,88.86,88.06,-0.78,0.09,8.64
s28,vid_s28_T1.avi,manual,ICA_2,,34,13.92,18.41,0.023,0.897,-10.33,15.47,-40.65,19.99,78.53,78.05,88.86,88.06,-10.33,-7.65,9.77
s28,vid_s28_T1.avi,manual,ICA_3,,34,13.75,18.8,-0.336,0.052,-10.66,15.72,-41.46,20.15,78.21,78.59,88.86,88.06,-10.66,-4.85,9.46
s28,vid_s28_T1.avi,manual,CHROM,,34,9.69,11.6,-0.021,0.908,0.15,11.78,-22.94,23.23,89.01,88.7,88.86,88.06,0.15,1.16,9.28
s28,vid_s28_T1.avi,manual,POS,,34,9.56,11.62,-0.024,0.893,0.94,11.76,-22.1,23.99,89.81,89.39,88.86,88.06,0.94,1.25,9.05
s28,vid_s28_T1.avi,none,R,,34,16.79,20.07,0.035,0.845,-14.67,13.9,-41.92,12.58,74.2,74.09,88.86,88.06,-14.67,-16.25,17.59
s28,vid_s28_T1.avi,none,G,,34,15.88,19.56,-0.036,0.841,-13.73,14.14,-41.45,13.99,75.14,75.18,88.86,88.06,-13.73,-14.92,17.19
s28,vid_s28_T1.avi,none,B,,34,18.83,21.6,0.079,0.658,-17.62,12.68,-42.47,7.23,71.24,70.49,88.86,88.06,-17.62,-18.65,18.65
s28,vid_s28_T1.avi,none,GREY_W,,34,16.51,20.0,-0.002,0.993,-14.6,13.88,-41.81,12.61,74.27,74.65,88.86,88.06,-14.6,-16.17,17.0
s28,vid_s28_T1.avi,none,GREY_A,,34,17.16,20.43,0.026,0.884,-15.48,13.53,-42.0,11.05,73.39,73.62,88.86,88.06,-15.48,-16.71,17.56
s28,vid_s28_T1.avi,none,PCA_1,,34,17.12,20.4,0.025,0.887,-15.41,13.56,-41.99,11.17,73.45,73.72,88.86,88.06,-15.41,-16.72,17.53
s28,vid_s28_T1.avi,none,PCA_2,,34,14.13,17.17,-0.295,0.09,-4.56,16.81,-37.5,28.39,84.31,83.29,88.86,88.06,-4.56,-3.7,14.06
s28,vid_s28_T1.avi,none,PCA_3,,34,10.78,12.71,0.224,0.203,-4.81,11.94,-28.22,18.6,84.05,85.5,88.86,88.06,-4.81,-5.98,11.39
s28,vid_s28_T1.avi,none,ZCA_1,,34,11.83,14.3,-0.006,0.975,-5.54,13.38,-31.76,20.69,83.33,84.76,88.86,88.06,-5.54,-5.48,10.45
s28,vid_s28_T1.avi,none,ZCA_2,,34,10.86,12.85,0.284,0.103,-4.34,12.28,-28.41,19.72,84.52,85.98,88.86,88.06,-4.34,-4.26,10.6
s28,vid_s28_T1.avi,none,ZCA_3,,34,11.96,15.41,-0.068,0.703,-8.0,13.37,-34.21,18.2,80.86,81.49,88.86,88.06,-8.0,-7.32,9.99
s28,vid_s28_T1.avi,none,ICA_1,,34,12.79,15.05,0.024,0.892,-6.9,13.58,-33.51,19.71,81.97,84.94,88.86,88.06,-6.9,-8.54,10.47
s28,vid_s28_T1.avi,none,ICA_2,,34,10.38,12.16,0.245,0.162,-3.79,11.73,-26.78,19.2,85.07,85.83,88.86,88.06,-3.79,-3.77,9.28
s28,vid_s28_T1.avi,none,Best_ICA_3,,34,13.06,16.39,-0.111,0.533,-8.09,14.47,-36.45,20.27,80.77,82.55,88.86,88.06,-8.09,-8.84,11.16
s28,vid_s28_T1.avi,none,CHROM,,34,9.44,11.75,0.068,0.703,-0.63,11.91,-23.97,22.71,88.24,87.97,88.86,88.06,-0.63,0.18,9.02
s28,vid_s28_T1.avi,none,POS,,34,10.2,11.93,0.034,0.849,-0.79,12.08,-24.47,22.89,88.08,88.05,88.86,88.06,-0.79,0.89,8.99
s28,vid_s28_T1.avi,face_track,R,,34,10.94,14.03,-0.012,0.947,-3.77,13.72,-30.65,23.12,85.1,86.82,88.86,88.06,-3.77,-1.82,8.55
s28,vid_s28_T1.avi,face_track,G,,34,10.8,14.09,-0.041,0.817,-4.59,13.52,-31.09,21.92,84.28,85.14,88.86,88.06,-4.59,-2.07,9.22
s28,vid_s28_T1.avi,face_track,B,,34,11.63,14.67,-0.071,0.692,-4.27,14.25,-32.2,23.67,84.6,85.65,88.86,88.06,-4.27,-2.31,10.37
s28,vid_s28_T1.avi,face_track,GREY_W,,34,10.75,14.14,-0.027,0.879,-4.51,13.6,-31.17,22.15,84.36,85.23,88.86,88.06,-4.51,-1.31,8.7
s28,vid_s28_T1.avi,face_track,GREY_A,,34,10.9,14.24,-0.03,0.865,-4.51,13.71,-31.37,22.36,84.36,85.49,88.86,88.06,-4.51,-1.58,8.86
s28,vid_s28_T1.avi,face_track,PCA_1,,34,10.84,14.2,-0.027,0.88,-4.47,13.69,-31.29,22.36,84.4,85.47,88.86,88.06,-4.47,-1.3,8.52
s28,vid_s28_T1.avi,face_track,PCA_2,,34,11.16,13.47,-0.026,0.884,1.11,13.62,-25.59,27.81,89.98,90.02,88.86,88.06,1.11,0.22,11.91
s28,vid_s28_T1.avi,face_track,PCA_3,,34,10.57,13.21,-0.097,0.586,0.04,13.4,-26.24,26.31,88.9,88.04,88.86,88.06,0.04,1.07,9.98
s28,vid_s28_T1.avi,face_track,ZCA_1,,34,12.49,15.15,-0.181,0.305,1.13,15.33,-28.92,31.18,90.0,90.77,88.86,88.06,1.13,0.55,11.29
s28,vid_s28_T1.avi,face_track,ZCA_2,,34,9.8,12.31,0.014,0.937,-0.41,12.49,-24.89,24.08,88.46,86.92,88.86,88.06,-0.41,-0.14,9.97
s28,vid_s28_T1.avi,face_track,ZCA_3,,34,11.28,13.46,-0.054,0.763,-0.47,13.65,-27.22,26.29,88.4,89.04,88.86,88.06,-0.47,1.85,10.95
s28,vid_s28_T1.avi,face_track,Best_ICA_1,,34,10.45,12.67,-0.131,0.461,0.0,12.86,-25.2,25.2,88.87,88.09,88.86,88.06,0.0,0.54,10.44
s28,vid_s28_T1.avi,face_track,ICA_2,,34,11.87,14.15,-0.101,0.571,1.41,14.29,-26.61,29.42,90.27,91.22,88.86,88.06,1.41,0.94,12.79
s28,vid_s28_T1.avi,face_track,ICA_3,,34,10.92,13.92,-0.065,0.715,-4.45,13.38,-30.68,21.79,84.42,84.57,88.86,88.06,-4.45,-4.24,8.0
s28,vid_s28_T1.avi,face_track,CHROM,,34,10.36,12.64,-0.159,0.37,1.31,12.76,-23.69,26.32,90.18,89.11,88.86,88.06,1.31,3.12,8.74
s28,vid_s28_T1.avi,face_track,POS,,34,10.04,12.46,-0.113,0.523,1.55,12.55,-23.05,26.15,90.41,90.21,88.86,88.06,1.55,2.5,8.27
s28,vid_s28_T1.avi,bbox_forehead,R,,34,10.18,13.15,0.083,0.641,0.82,13.32,-25.28,26.93,89.69,89.46,88.86,88.06,0.82,0.44,9.79
s28,vid_s28_T1.avi,bbox_forehead,G,,34,10.05,12.83,0.116,0.512,0.09,13.02,-25.44,25.61,88.95,88.41,88.86,88.06,0.09,-0.67,9.28
s28,vid_s28_T1.avi,bbox_forehead,B,,34,10.1,12.77,0.082,0.643,-0.06,12.97,-25.47,25.36,88.81,87.77,88.86,88.06,-0.06,-2.48,8.25
s28,vid_s28_T1.avi,bbox_forehead,GREY_W,,34,10.22,13.03,0.1,0.572,0.35,13.22,-25.56,26.26,89.21,88.02,88.86,88.06,0.35,-0.49,9.52
s28,vid_s28_T1.avi,bbox_forehead,GREY_A,,34,10.17,13.01,0.096,0.588,0.4,13.2,-25.46,26.27,89.27,87.83,88.86,88.06,0.4,-0.88,9.74
s28,vid_s28_T1.avi,bbox_forehead,PCA_1,,34,10.18,13.03,0.095,0.592,0.46,13.22,-25.45,26.36,89.32,87.95,88.86,88.06,0.46,-0.67,9.66
s28,vid_s28_T1.avi,bbox_forehead,PCA_2,,34,11.61,13.61,-0.047,0.793,-2.27,13.62,-28.96,24.42,86.59,87.46,88.86,88.06,-2.27,-3.84,11.28
s28,vid_s28_T1.avi,bbox_forehead,PCA_3,,34,9.86,11.65,0.044,0.807,0.67,11.8,-22.46,23.81,89.54,90.23,88.86,88.06,0.67,3.74,8.04
s28,vid_s28_T1.avi,bbox_forehead,ZCA_1,,34,9.53,11.99,0.08,0.653,0.99,12.13,-22.77,24.76,89.86,91.28,88.86,88.06,0.99,-0.41,8.73
s28,vid_s28_T1.avi,bbox_forehead,ZCA_2,,34,10.08,12.22,-0.057,0.747,1.18,12.34,-23.01,25.37,90.05,89.89,88.86,88.06,1.18,1.42,8.93
s28,vid_s28_T1.avi,bbox_forehead,ZCA_3,,34,9.5,12.21,0.115,0.516,-2.37,12.16,-26.21,21.46,86.49,85.31,88.86,88.06,-2.37,-2.36,7.03
s28,vid_s28_T1.avi,bbox_forehead,ICA_1,,34,9.58,11.1,0.17,0.336,0.78,11.24,-21.25,22.82,89.65,89.47,88.86,88.06,0.78,1.95,9.24
s28,vid_s28_T1.avi,bbox_forehead,ICA_2,,34,9.11,11.48,0.161,0.363,-1.22,11.59,-23.93,21.49,87.65,88.08,88.86,88.06,-1.22,-0.01,7.96
s28,vid_s28_T1.avi,bbox_forehead,Best_ICA_3,,34,9.28,11.77,0.113,0.526,-1.47,11.85,-24.69,21.76,87.4,86.41,88.86,88.06,-1.47,-2.33,8.42
s28,vid_s28_T1.avi,bbox_forehead,CHROM,,34,9.54,11.43,0.061,0.731,0.89,11.56,-21.78,23.56,89.75,89.62,88.86,88.06,0.89,0.87,8.32
s28,vid_s28_T1.avi,bbox_forehead,POS,,34,9.81,11.59,0.033,0.852,1.82,11.62,-20.96,24.59,90.68,90.69,88.86,88.06,1.82,4.74,8.21
s28,vid_s28_T1.avi,mesh_forehead,R,,34,14.77,19.3,-0.453,0.007,-9.9,16.82,-42.86,23.06,78.96,78.41,88.86,88.06,-9.9,-7.23,10.06
s28,vid_s28_T1.avi,mesh_forehead,G,,34,12.12,16.85,-0.477,0.004,-6.92,15.59,-37.49,23.64,81.94,83.29,88.86,88.06,-6.92,-2.1,8.06
s28,vid_s28_T1.avi,mesh_forehead,B,,34,15.31,19.38,-0.449,0.008,-9.72,17.01,-43.06,23.62,79.14,79.07,88.86,88.06,-9.72,-7.79,11.09
s28,vid_s28_T1.avi,mesh_forehead,GREY_W,,34,13.16,17.86,-0.481,0.004,-8.32,16.04,-39.75,23.12,80.55,81.11,88.86,88.06,-8.32,-4.09,9.43
s28,vid_s28_T1.avi,mesh_forehead,GREY_A,,34,13.95,18.47,-0.476,0.004,-9.04,16.35,-41.09,23.02,79.83,79.98,88.86,88.06,-9.04,-5.62,10.52
s28,vid_s28_T1.avi,mesh_forehead,PCA_1,,34,13.97,18.5,-0.475,0.005,-9.08,16.36,-41.15,22.99,79.78,79.92,88.86,88.06,-9.08,-5.65,10.53
s28,vid_s28_T1.avi,mesh_forehead,PCA_2,,34,11.69,14.09,0.094,0.597,-6.9,12.47,-31.35,17.55,81.97,83.96,88.86,88.06,-6.9,-8.67,10.47
s28,vid_s28_T1.avi,mesh_forehead,PCA_3,,34,9.19,11.42,0.072,0.685,-1.55,11.48,-24.05,20.96,87.32,87.56,88.86,88.06,-1.55,0.17,8.0
s28,vid_s28_T1.avi,mesh_forehead,ZCA_1,,34,10.1,13.03,-0.084,0.638,-4.71,12.33,-28.88,19.45,84.15,84.69,88.86,88.06,-4.71,-0.59,7.96
s28,vid_s28_T1.avi,mesh_forehead,ZCA_2,,34,9.91,12.21,-0.025,0.89,-0.99,12.36,-25.21,23.23,87.87,88.05,88.86,88.06,-0.99,0.85,9.89
s28,vid_s28_T1.avi,mesh_forehead,ZCA_3,,34,12.52,15.53,-0.105,0.556,-8.47,13.22,-34.37,17.44,80.4,80.51,88.86,88.06,-8.47,-9.37,10.4
s28,vid_s28_T1.avi,mesh_forehead,Best_ICA_1,,34,9.08,11.38,0.074,0.677,-1.26,11.48,-23.76,21.25,87.61,88.12,88.86,88.06,-1.26,0.03,8.16
s28,vid_s28_T1.avi,mesh_forehead,ICA_2,,34,14.36,18.53,-0.43,0.011,-9.79,15.97,-41.08,21.5,79.07,78.78,88.86,88.06,-9.79,-6.16,11.42
s28,vid_s28_T1.avi,mesh_forehead,ICA_3,,34,14.82,17.59,-0.16,0.366,-10.04,14.66,-38.77,18.69,78.83,79.88,88.86,88.06,-10.04,-9.75,12.31
s28,vid_s28_T1.avi,mesh_forehead,CHROM,,34,9.19,11.04,0.155,0.381,-0.25,11.2,-22.21,21.7,88.61,88.89,88.86,88.06,-0.25,1.49,9.08
s28,vid_s28_T1.avi,mesh_forehead,POS,,34,9.54,11.59,0.006,0.972,-0.37,11.76,-23.43,22.68,88.49,88.44,88.86,88.06,-0.37,1.0,8.82
s28,vid_s28_T2.avi,manual,R,,33,28.92,35.57,0.213,0.235,-27.57,22.81,-72.29,17.14,82.09,81.42,109.66,102.87,-27.57,-25.54,25.54
s28,vid_s28_T2.avi,manual,G,,33,30.89,37.36,0.248,0.164,-30.08,22.49,-74.17,14.01,79.58,78.48,109.66,102.87,-30.08,-26.74,26.74
s28,vid_s28_T2.avi,manual,B,,33,32.17,38.46,0.254,0.153,-31.45,22.49,-75.52,12.63,78.22,76.85,109.66,102.87,-31.45,-29.51,29.51
s28,vid_s28_T2.avi,manual,GREY_W,,33,30.46,36.91,0.245,0.17,-29.49,22.53,-73.66,14.68,80.17,79.25,109.66,102.87,-29.49,-26.82,26.82
s28,vid_s28_T2.avi,manual,GREY_A,,33,30.69,37.09,0.248,0.165,-29.73,22.52,-73.87,14.41,79.94,78.86,109.66,102.87,-29.73,-27.45,27.45
s28,vid_s28_T2.avi,manual,PCA_1,,33,30.72,37.11,0.248,0.164,-29.76,22.52,-73.9,14.38,79.9,78.81,109.66,102.87,-29.76,-27.5,27.5
s28,vid_s28_T2.avi,manual,PCA_2,,33,27.59,34.46,-0.169,0.348,-22.72,26.31,-74.28,28.84,86.94,87.06,109.66,102.87,-22.72,-20.25,20.25
s28,vid_s28_T2.avi,manual,PCA_3,,33,23.58,30.98,-0.092,0.61,-18.84,24.98,-67.8,30.13,90.83,91.67,109.66,102.87,-18.84,-18.1,20.3
s28,vid_s28_T2.avi,manual,ZCA_1,,33,25.44,32.98,0.014,0.937,-22.33,24.64,-70.63,25.98,87.34,89.44,109.66,102.87,-22.33,-23.74,23.74
s28,vid_s28_T2.avi,manual,ZCA_2,,33,24.34,32.54,-0.127,0.481,-22.06,24.29,-69.67,25.56,87.61,87.8,109.66,102.87,-22.06,-17.59,17.59
s28,vid_s28_T2.avi,manual,ZCA_3,,33,29.38,35.46,-0.043,0.81,-24.86,25.67,-75.18,25.46,84.8,87.71,109.66,102.87,-24.86,-26.32,26.6
s28,vid_s28_T2.avi,manual,Best_ICA_1,,33,23.95,31.23,-0.109,0.545,-18.76,25.36,-68.46,30.94,90.9,91.86,109.66,102.87,-18.76,-18.68,20.15
s28,vid_s28_T2.avi,manual,ICA_2,,33,26.6,33.92,0.132,0.463,-24.94,23.35,-70.7,20.82,84.72,83.78,109.66,102.87,-24.94,-22.85,22.85
s28,vid_s28_T2.avi,manual,ICA_3,,33,33.06,39.82,-0.143,0.427,-30.59,25.88,-81.32,20.14,79.07,81.9,109.66,102.87,-30.59,-32.9,32.9
s28,vid_s28_T2.avi,manual,CHROM,,33,22.81,30.76,-0.446,0.009,-16.49,26.36,-68.16,35.18,93.17,93.19,109.66,102.87,-16.49,-9.97,17.14
s28,vid_s28_T2.avi,manual,POS,,33,21.15,28.68,-0.169,0.349,-14.81,24.94,-63.69,34.07,94.85,94.93,109.66,102.87,-14.81,-11.41,16.22
s28,vid_s28_T2.avi,none,R,,33,27.84,35.38,0.03,0.87,-25.87,24.52,-73.93,22.19,83.8,83.3,109.66,102.87,-25.87,-19.09,19.09
s28,vid_s28_T2.avi,none,G,,33,29.81,36.83,0.161,0.37,-28.86,23.23,-74.4,16.67,80.8,77.54,109.66,102.87,-28.86,-21.13,21.13
s28,vid_s28_T2.avi,none,B,,33,31.02,37.83,0.229,0.2,-30.59,22.59,-74.87,13.69,79.07,76.93,109.66,102.87,-30.59,-23.31,23.31
s28,vid_s28_T2.avi,none,GREY_W,,33,29.38,36.49,0.119,0.51,-28.11,23.63,-74.43,18.22,81.56,79.33,109.66,102.87,-28.11,-20.91,20.91
s28,vid_s28_T2.avi,none,GREY_A,,33,29.6,36.65,0.127,0.483,-28.38,23.54,-74.53,17.76,81.28,78.92,109.66,102.87,-28.38,-21.35,21.35
s28,vid_s28_T2.avi,none,PCA_1,,33,29.62,36.66,0.128,0.478,-28.41,23.53,-74.53,17.7,81.25,78.83,109.66,102.87,-28.41,-21.37,21.37
s28,vid_s28_T2.avi,none,PCA_2,,33,22.94,31.1,-0.041,0.821,-18.74,25.21,-68.14,30.67,90.93,92.85,109.66,102.87,-18.74,-17.36,17.4
s28,vid_s28_T2.avi,none,PCA_3,,33,29.9,37.78,-0.067,0.711,-28.43,25.27,-77.95,21.1,81.24,80.74,109.66,102.87,-28.43,-25.31,25.31
s28,vid_s28_T2.avi,none,ZCA_1,,33,23.25,30.56,-0.036,0.842,-18.86,24.42,-66.72,28.99,90.8,90.96,109.66,102.87,-18.86,-11.2,13.44
s28,vid_s28_T2.avi,none,ZCA_2,,33,29.34,38.22,-0.122,0.498,-28.27,26.12,-79.47,22.93,81.39,81.93,109.66,102.87,-28.27,-27.34,27.34
s28,vid_s28_T2.avi,none,ZCA_3,,33,33.45,40.36,0.116,0.522,-32.85,23.81,-79.51,13.81,76.81,75.4,109.66,102.87,-32.85,-29.23,29.23
s28,vid_s28_T2.avi,none,ICA_1,,33,32.21,38.75,0.178,0.321,-31.5,22.92,-76.41,13.41,78.16,75.77,109.66,102.87,-31.5,-26.41,26.41
s28,vid_s28_T2.avi,none,ICA_2,,33,28.49,37.3,-0.158,0.379,-25.96,27.2,-79.27,27.35,83.71,82.97,109.66,102.87,-25.96,-22.61,22.61
s28,vid_s28_T2.avi,none,Best_ICA_3,,33,21.72,28.48,0.088,0.626,-16.63,23.48,-62.65,29.39,93.03,93.72,109.66,102.87,-16.63,-11.16,17.19
s28,vid_s28_T2.avi,none,CHROM,,33,24.65,31.82,-0.014,0.937,-20.66,24.57,-68.82,27.5,89.0,89.55,109.66,102.87,-20.66,-14.06,19.23
s28,vid_s28_T2.avi,none,POS,,33,23.1,29.52,-0.054,0.767,-17.2,24.37,-64.96,30.56,92.46,92.14,109.66,102.87,-17.2,-12.08,17.7
s28,vid_s28_T2.avi,face_track,R,,33,26.34,33.87,0.101,0.575,-24.83,23.39,-70.67,21.01,84.83,82.61,109.66,102.87,-24.83,-21.41,21.41
s28,vid_s28_T2.avi,face_track,G,,33,26.31,34.28,0.003,0.988,-24.88,23.94,-71.81,22.04,84.78,83.38,109.66,102.87,-24.88,-22.95,22.95
s28,vid_s28_T2.avi,face_track,B,,33,25.69,34.05,-0.138,0.444,-23.68,24.85,-72.38,25.03,85.99,85.27,109.66,102.87,-23.68,-20.19,22.07
s28,vid_s28_T2.avi,face_track,GREY_W,,33,26.35,34.17,0.042,0.816,-24.97,23.69,-71.41,21.48,84.7,83.92,109.66,102.87,-24.97,-22.65,22.65
s28,vid_s28_T2.avi,face_track,GREY_A,,33,26.35,34.16,0.026,0.884,-24.88,23.77,-71.47,21.72,84.79,83.72,109.66,102.87,-24.88,-22.31,22.31
s28,vid_s28_T2.avi,face_track,PCA_1,,33,26.36,34.13,0.044,0.809,-24.93,23.68,-71.34,21.48,84.74,83.93,109.66,102.87,-24.93,-22.2,22.2
s28,vid_s28_T2.avi,face_track,PCA_2,,33,22.14,28.74,-0.015,0.935,-16.09,24.18,-63.49,31.31,93.58,93.57,109.66,102.87,-16.09,-14.52,16.4
s28,vid_s28_T2.avi,face_track,PCA_3,,33,24.34,31.48,-0.181,0.312,-18.85,25.61,-69.04,31.35,90.82,89.47,109.66,102.87,-18.85,-14.07,17.42
s28,vid_s28_T2.avi,face_track,ZCA_1,,33,25.11,32.25,-0.038,0.833,-21.17,24.7,-69.58,27.23,88.49,88.52,109.66,102.87,-21.17,-17.01,20.25
s28,vid_s28_T2.avi,face_track,ZCA_2,,33,24.87,33.44,-0.145,0.419,-22.23,25.37,-71.96,27.49,87.43,88.38,109.66,102.87,-22.23,-16.14,20.25
s28,vid_s28_T2.avi,face_track,ZCA_3,,33,22.58,29.32,-0.079,0.66,-15.93,24.99,-64.92,33.05,93.73,93.57,109.66,102.87,-15.93,-13.51,16.91
s28,vid_s28_T2.avi,face_track,ICA_1,,33,23.77,30.16,-0.133,0.459,-17.35,25.05,-66.45,31.75,92.31,93.56,109.66,102.87,-17.35,-15.68,16.31
s28,vid_s28_T2.avi,face_track,Best_ICA_2,,33,24.11,30.96,-0.109,0.547,-19.02,24.8,-67.63,29.59,90.64,90.45,109.66,102.87,-19.02,-13.75,18.11
s28,vid_s28_T2.avi,face_track,ICA_3,,33,25.76,34.4,-0.199,0.267,-23.42,25.59,-73.58,26.75,86.25,85.26,109.66,102.87,-23.42,-20.22,22.25
s28,vid_s28_T2.avi,face_track,CHROM,,33,22.18,29.64,-0.229,0.2,-15.66,25.56,-65.75,34.43,94.0,95.5,109.66,102.87,-15.66,-8.33,17.13
s28,vid_s28_T2.avi,face_track,POS,,33,21.73,29.07,-0.155,0.391,-15.8,24.78,-64.37,32.77,93.86,94.91,109.66,102.87,-15.8,-8.89,13.82
s28,vid_s28_T2.avi,bbox_forehead,R,,33,23.13,31.24,0.015,0.933,-20.11,24.28,-67.69,27.47,89.56,89.75,109.66,102.87,-20.11,-18.32,18.32
s28,vid_s28_T2.avi,bbox_forehead,G,,33,22.83,31.15,0.068,0.707,-20.36,23.94,-67.28,26.56,89.3,88.88,109.66,102.87,-20.36,-15.35,15.65
s28,vid_s28_T2.avi,bbox_forehead,B,,33,23.6,30.95,0.027,0.88,-19.52,24.38,-67.32,28.27,90.14,90.93,109.66,102.87,-19.52,-16.49,18.49
s28,vid_s28_T2.avi,bbox_forehead,GREY_W,,33,22.92,31.14,0.049,0.786,-20.2,24.06,-67.37,26.96,89.46,88.69,109.66,102.87,-20.2,-16.53,16.53
s28,vid_s28_T2.avi,bbox_forehead,GREY_A,,33,22.99,31.08,0.04,0.826,-20.02,24.14,-67.33,27.29,89.65,89.64,109.66,102.87,-20.02,-17.32,17.33
s28,vid_s28_T2.avi,bbox_forehead,PCA_1,,33,23.0,31.1,0.037,0.836,-20.05,24.15,-67.38,27.28,89.62,89.52,109.66,102.87,-20.05,-17.37,17.37
s28,vid_s28_T2.avi,bbox_forehead,PCA_2,,33,27.14,33.75,0.184,0.305,-24.92,23.11,-70.22,20.39,84.75,86.63,109.66,102.87,-24.92,-18.07,18.86
s28,vid_s28_T2.avi,bbox_forehead,PCA_3,,33,23.66,31.19,-0.376,0.031,-17.48,26.23,-68.9,33.94,92.18,92.05,109.66,102.87,-17.48,-9.75,16.45
s28,vid_s28_T2.avi,bbox_forehead,ZCA_1,,33,23.94,31.45,-0.132,0.464,-19.5,25.05,-68.61,29.6,90.16,90.64,109.66,102.87,-19.5,-16.84,17.76
s28,vid_s28_T2.avi,bbox_forehead,ZCA_2,,33,23.97,31.91,-0.218,0.224,-20.35,24.96,-69.26,28.57,89.31,89.85,109.66,102.87,-20.35,-16.11,16.57
s28,vid_s28_T2.avi,bbox_forehead,ZCA_3,,33,25.71,32.71,0.019,0.915,-22.14,24.46,-70.08,25.81,87.53,86.69,109.66,102.87,-22.14,-17.22,17.83
s28,vid_s28_T2.avi,bbox_forehead,Best_ICA_1,,33,23.3,30.64,-0.332,0.059,-16.58,26.17,-67.88,34.71,93.08,93.64,109.66,102.87,-16.58,-10.38,16.8
s28,vid_s28_T2.avi,bbox_forehead,ICA_2,,33,24.74,33.01,0.077,0.671,-22.8,24.24,-70.32,24.71,86.86,85.9,109.66,102.87,-22.8,-17.56,19.2
s28,vid_s28_T2.avi,bbox_forehead,ICA_3,,33,24.63,31.51,0.06,0.738,-20.49,24.31,-68.14,27.17,89.18,89.87,109.66,102.87,-20.49,-16.26,19.85
s28,vid_s28_T2.avi,bbox_forehead,CHROM,,33,21.78,28.66,-0.065,0.718,-14.82,24.91,-63.64,33.99,94.84,93.61,109.66,102.87,-14.82,-11.79,15.64
s28,vid_s28_T2.avi,bbox_forehead,POS,,33,22.45,29.83,-0.396,0.023,-14.34,26.56,-66.4,37.71,95.32,96.54,109.66,102.87,-14.34,-6.33,16.07
s28,vid_s28_T2.avi,mesh_forehead,R,,33,25.5,32.26,0.127,0.48,-22.18,23.78,-68.8,24.43,87.48,86.59,109.66,102.87,-22.18,-18.1,18.1
s28,vid_s28_T2.avi,mesh_forehead,G,,33,25.64,32.65,0.129,0.473,-22.8,23.73,-69.31,23.71,86.86,86.66,109.66,102.87,-22.8,-16.26,16.26
s28,vid_s28_T2.avi,mesh_forehead,B,,33,24.98,33.11,-0.033,0.854,-22.4,24.76,-70.92,26.12,87.27,85.41,109.66,102.87,-22.4,-16.03,16.03
s28,vid_s28_T2.avi,mesh_forehead,GREY_W,,33,25.43,32.51,0.11,0.542,-22.41,23.92,-69.29,24.46,87.25,86.69,109.66,102.87,-22.41,-16.04,16.04
s28,vid_s28_T2.avi,mesh_forehead,GREY_A,,33,25.17,32.51,0.074,0.684,-22.14,24.18,-69.54,25.27,87.53,86.3,109.66,102.87,-22.14,-15.68,15.85
s28,vid_s28_T2.avi,mesh_forehead,PCA_1,,33,25.2,32.49,0.08,0.659,-22.14,24.14,-69.46,25.19,87.53,86.1,109.66,102.87,-22.14,-15.59,15.8
